0,-1.5948972515761852,
1,-1.7995935082435608,
2,-2.040985405445099,
3,-2.700788751244545,
4,-2.8870295956730843,
5,-2.8975178226828575,
6,-3.283969432115555,
7,-3.2662927359342575,
8,-2.84334596991539,
9,-3.0793155282735825,
10,-3.2837576419115067,
11,-3.6685114353895187,
12,-3.5658819675445557,
13,-3.275546818971634,
14,-3.8607354909181595,
15,-3.79005891084671,
16,-3.6308544278144836,
17,-3.501163199543953,
18,-4.153490036725998,
19,-3.975656136870384,
20,-4.2657963037490845,
21,-4.084482505917549,
22,-4.107880875468254,
23,-3.4624819308519363,
24,-3.944275215268135,
25,-3.992630049586296,
26,-3.7917745262384415,
27,-4.433080270886421,
28,-4.392466634511948,
29,-4.12388776242733,
30,-3.9661077111959457,
31,-3.705924965441227,
32,-4.101749211549759,
33,-4.541055873036385,
34,-3.7321053743362427,
35,-4.427034333348274,
36,-4.532628044486046,
37,-3.6394455283880234,
38,-4.218254402279854,
39,-4.107100963592529,
40,-4.258536532521248,
41,-3.8547219187021255,
42,-4.501913845539093,
43,-4.186114013195038,
44,-3.8955602943897247,
45,-4.705933928489685,
46,-4.366003125905991,
47,-4.4789475947618484,
48,-4.561500832438469,
49,-4.620699226856232,
