0,-0.7425220587989315,0
1,-2.011894445080543,0
2,-2.469839537749067,0
3,-2.5029062664136292,0
4,-2.683084767614491,0
5,-2.8585950906155633,0
6,-2.923441541008651,0
7,-3.0926342175807804,0
8,-3.0526278930716217,0
9,-3.3220104351639748,0
10,-3.2880501312203707,0
11,-3.3668779745697974,0
12,-3.3935579960700126,0
13,-3.557395633868873,0
14,-3.562871363200247,0
15,-3.4989894047379493,0
16,-3.6862189911305903,0
17,-3.734627504227683,0
18,-3.658383614011109,0
19,-3.6914150291122496,0
20,-3.6959413810633124,0
21,-3.7698179494589565,0
22,-3.8630995421204717,0
23,-3.8907590439543127,0
24,-3.853384364489466,0
25,-3.887174724601209,0
26,-3.9668457908555865,0
27,-3.9556958336383103,0
28,-4.000785967707634,0
29,-3.994881110236747,0
30,-3.9700996820814907,0
31,-4.059684847074095,0
32,-4.047405268065631,0
33,-4.030643077380955,0
34,-4.120988288335502,0
35,-4.147612013760954,0
36,-4.17346929940395,0
37,-4.163693391392007,0
38,-4.2781569547019895,0
39,-4.203191825607791,0
40,-4.1410968664102255,0
41,-4.353832249250263,0
42,-4.262833674810826,0
43,-4.283721547760069,0
44,-4.246425930038095,0
45,-4.253555904794484,0
46,-4.2769464019685985,0
47,-4.245300511457026,0
48,-4.315599872916937,0
49,-4.340855878591538,0
