0,-1.7159822471439838,
1,-1.2859169153962284,
2,-2.085131399333477,
3,-2.4255546182394028,
4,-2.0839724391698837,
5,-2.933031514286995,
6,-2.7458250895142555,
7,-3.151707634329796,
8,-3.4950282126665115,
9,-3.628953203558922,
10,-2.97301784157753,
11,-2.5871341824531555,
12,-3.167645737528801,
13,-3.436680629849434,
14,-3.324970468878746,
15,-2.869809038937092,
16,-3.746294140815735,
17,-3.5027556717395782,
18,-3.7287832498550415,
19,-3.512040689587593,
20,-3.7550622522830963,
21,-4.1368729919195175,
22,-4.0283509492874146,
23,-3.1972948759794235,
24,-4.21422678232193,
25,-3.2910027503967285,
26,-3.238986626267433,
27,-3.4981689751148224,
28,-3.7241304367780685,
29,-3.8548460453748703,
30,-3.5293817818164825,
31,-4.154506787657738,
32,-3.779987931251526,
33,-3.6288816779851913,
34,-4.398081764578819,
35,-4.112821862101555,
36,-3.919839397072792,
37,-3.9282527714967728,
38,-4.1870948523283005,
39,-4.26639498770237,
40,-3.935128465294838,
41,-4.45320887863636,
42,-3.960625097155571,
43,-4.561735302209854,
44,-4.178441986441612,
45,-4.658085450530052,
46,-4.297659769654274,
47,-4.149098962545395,
48,-4.353660941123962,
49,-4.626326203346252,
