
0,-0.9773857779800892,
1,-1.7257338613271713,
2,-1.2590353563427925,
3,-1.4324308782815933,
4,-1.8718384206295013,
5,-2.23929226398468,
6,-2.4750522524118423,
7,-2.3031766414642334,
8,-2.4610870629549026,
9,-2.565094366669655,
10,-2.8113651126623154,
11,-2.8867161571979523,
12,-2.606189578771591,
13,-3.1232235729694366,
14,-2.344854786992073,
15,-2.4886904805898666,
16,-2.9267054051160812,
17,-2.7991665601730347,
18,-3.1114080250263214,
19,-2.4177784621715546,
20,-2.710342198610306,
21,-2.7517270743846893,
22,-2.7796845585107803,
23,-3.131556123495102,
24,-3.3500773310661316,
25,-2.8215080201625824,
26,-3.3234879076480865,
27,-2.9671201556921005,
28,-2.4878882318735123,
29,-2.8782961815595627,
30,-2.878537133336067,
31,-2.9380413591861725,
32,-2.7482639253139496,
33,-2.7762216329574585,
34,-3.1591537594795227,
35,-3.1578750014305115,
36,-3.031124860048294,
37,-3.268510937690735,
38,-3.1266095340251923,
39,-3.315489321947098,
40,-3.1294775009155273,
41,-3.048921585083008,
42,-3.244790256023407,
43,-3.485993415117264,
44,-3.6606865227222443,
45,-3.462393492460251,
46,-3.5369368195533752,
47,-3.765502691268921,
48,-3.7859480381011963,
49,-3.4094198048114777,
