0,-0.5544690660666675,0
1,-1.8589099869597703,0
2,-2.388043785293121,0
3,-2.636219010036439,0
4,-2.7769907835521734,0
5,-2.926256641000509,0
6,-3.0202437216416,0
7,-3.1740448087453843,0
8,-3.1892552193254233,0
9,-3.2367540686391294,0
10,-3.3548568803817034,0
11,-3.3243600805755706,0
12,-3.433985411375761,0
13,-3.489701314456761,0
14,-3.482277510687709,0
15,-3.5551678718533366,0
16,-3.657360406033695,0
17,-3.6664469270966946,0
18,-3.828244671598077,0
19,-3.6742070386186243,0
20,-3.7425105003640056,0
21,-3.8240485014393926,0
22,-3.8432525541633367,0
23,-3.84424936901778,0
24,-3.859453500807285,0
25,-3.9243000030051918,0
26,-4.077000935003161,0
27,-3.9887918855063615,0
28,-4.107917348667979,0
29,-4.068914048932493,0
30,-4.010646838881075,0
31,-4.214413322613109,0
32,-4.08373600152554,0
33,-4.140566737484187,0
34,-4.1427466009918135,0
35,-4.044430043175817,0
36,-4.079516960377805,0
37,-4.233053086232394,0
38,-4.189053843170404,0
39,-4.141413797764107,0
40,-4.257693487405777,0
41,-4.102776323258877,0
42,-4.211894219834358,0
43,-4.194604736194014,0
44,-4.201433946192265,0
45,-4.162603331543505,0
46,-4.255079691298306,0
47,-4.232115102373063,0
48,-4.250993478111923,0
49,-4.281587092299015,0
