0,-1.2330845091491938,
1,-2.37224343419075,
2,-2.433874987065792,
3,-2.6014088541269302,
4,-2.9403701424598694,
5,-2.885420173406601,
6,-3.2595614343881607,
7,-3.4413920491933823,
8,-3.234391137957573,
9,-3.7094853073358536,
10,-3.5499586015939713,
11,-3.6200125217437744,
12,-3.624977022409439,
13,-3.5219693928956985,
14,-3.69547800719738,
15,-3.9291043281555176,
16,-3.5652243196964264,
17,-3.7337289303541183,
18,-3.4169477820396423,
19,-3.661564126610756,
20,-4.066507712006569,
21,-3.504646733403206,
22,-3.909626320004463,
23,-3.5666632652282715,
24,-4.146855935454369,
25,-4.106106206774712,
26,-3.890699326992035,
27,-4.392133817076683,
28,-3.580425500869751,
29,-3.669387862086296,
30,-3.8875857144594193,
31,-4.239699959754944,
32,-3.7335174828767776,
33,-4.4849813133478165,
34,-4.226791620254517,
35,-4.351411283016205,
36,-4.2378033101558685,
37,-4.683998078107834,
38,-4.133175924420357,
39,-4.302055835723877,
40,-3.972327873110771,
41,-4.350871607661247,
42,-3.9841145873069763,
43,-3.9835731834173203,
44,-4.385551571846008,
45,-4.5419436395168304,
46,-3.9229428470134735,
47,-4.54709418118,
48,-3.963823914527893,
49,-3.9877684712409973,
